SXZY,Count1
 半导体化学,1
 飞行器设计,2
 分析化学,3
 航空电子,4
 机械设计及理论,5
 通信与信息系统,6
 压力加工,7
 冶金机械,8
 中西医结合,9
1、农机化2、机械电子工程,10
43050--有机高分子材料,11
CAD/CAE/CAM/PDM及集成技术、有限元分析,12
CAD/CAM一体化,13
CAD与设计专家系统,14
CAD与设计专家系统,14
CT室,15
CT室,15
EMBA,16
GIS,17
ICU,18
jisuanjiruanjian,19
l临床医学,20
l外科学,21
MBA,22
ＭＢＡ,23
MBA企业管理,24
NULL,25
Rn中的调和分析的实方法,26
SAC/TC240副主任委员,27
Veterinary,28
安全,29
安全、瓦斯,30
安全\瓦斯,31
安全工程,32
安全工程,32
安全工程,32
安全工程,32
安全工程\防灾减灾,33
安全工程\矿山开采,34
安全工程技术科学,35
安全工程技术科学,35
安全工程技术科学,35
安全工程技术科学,35
安全工程技术科学,35
安全工程技术科学,35
安全工程技术科学,35
安全管理,36
安全管理工程,37
安全技术工程,38
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术及工程,39
安全技术与工程,40
安全科学技术  预防医学与卫生学,41
办公自动化与管理信息系统技术,42
办公自动化与管理信息系统技术,42
办公自动化与管理信息系统技术,42
半导体,43
半导体,43
半导体材料,44
半导体材料,44
半导体材料,44
半导体材料,44
半导体材料物理,45
半导体材料与器件,46
半导体材料与器件,46
半导体低维结构材料、物理与器件,47
半导体光电子学,48
半导体和固体电子学,49
半导体化学,50
半导体化学,50
半导体激光器,51
半导体技术,52
半导体敏感器件和半导体传感器,53
半导体纳米团簇物性研究,54
半导体器件,55
半导体器件,55
半导体器件物理,56
半导体器件物理,56
半导体器件与技术,57
半导体器件与微电子学,58
半导体器件与物理,59
半导体器件与物理,59
半导体物理,60
半导体物理,60
半导体物理,60
半导体物理,60
半导体物理,60
半导体物理学,61
半导体物理与半导体器件物理,62
半导体物理与半导体器件物理,62
半导体物理与器件,63
半导体物理与器件,63
半导体物理与器件,63
半导体物理与器件物理,64
包装工程,65
包装工程,65
薄膜半导体材料,66
薄膜光学,67
薄膜物理学,68
保健医学,69
保育生态学及恢复生态学,70
保育生态学及恢复生态学,70
爆破器材与技术,71
爆炸力学,72
爆炸物理,73
北京大学经济、哲学,74
本科：铸造。       研究生：教育学原理,75
本科-畜牧专业，研究生-动物遗传育种与繁殖专业,76
本科电气工程及其自动化  硕士为电子信息,77
本科是临床医学硕士是流行病与卫生统计学,78
比较文学,79
比较语言学,80
标准化,81
表面电化学,82
表面和界面薄膜和晶须人工微结构（结构和非电子性质）,83
兵种战术学,84
并行计算,85
病虫测报学,86
病虫测报学,86
病毒性肝炎的发病机理研究,87
病毒与分子生物学,88
病理,89
病理,89
病理,89
病理及病理生理学,90
病理技术,91
病理技术,91
病理检验,92
病理科,93
病理生理,94
病理生理,94
病理生理  分子生物学,95
病理生理，神经外科,96
病理生理、药理学,97
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学,98
病理生理学、糖尿病,99
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学,100
病理学，肿瘤学,101
病理学、乳腺肿瘤,102
病理学；/免疫病理分子生物实验技术,103
病理学及病理生理学,104
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理学与病理生理学,105
病理与病理生理学,106
病理与病理生理学,106
病理与病理生理学,106
病理与病理生理学,106
病理与病理生理学,106
病理与病理生理学,106
病理诊断,107
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学,108
病原生物学及外科学,109
病原细菌(含支原体与螺旋体),110
玻璃材料,111
玻璃工艺,112
玻璃工艺,112
玻璃与无机非金属材料,113
不对称合成,114
不确定性的数学理论,115
部门法学,116
部门法学,116
部门经济管理,117
部门经济管理,117
材料,118
材料,118
材料,118
材料,118
材料,118
材料,118
材料,118
材料成形,119
材料成形,119
材料成形工艺与设备,120
材料成形与控制,121
材料成型,122
材料成型,122
材料成型及控制,123
材料成型及控制工程,124
材料的腐蚀与防护,125
材料电化学与传感技术,126
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料工程,127
材料合成与加工工艺,128
材料合成与加工工艺,128
材料合成与加工工艺,128
材料合成与加工工艺,128
材料化学,129
材料化学,129
材料化学,129
材料化学,129
材料化学,129
材料化学,129
材料化学,129
材料化学工程,130
材料机械加工,131
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工,132
材料加工、材料学,133
材料加工、冶金,134
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程,135
材料加工工程，机械设计及理论，化工设备及机械,136
材料加工过程,137
材料加工技术  铸造,138
材料加工与成型,139
材料检测与分析技术,140
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学,141
材料科学 ,142
材料科学 纳米金属材料,143
材料科学基础学科,144
材料科学基础学科,144
材料科学基础学科其他学科,145
材料科学其他学科,146
材料科学其他学科,146
材料科学其他学科,146
材料科学其他学科,146
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程,147
材料科学与工程；机械科学与工程,148
材料科学与工程；机械学,149
材料科学与工程系无机非金属专业,150
材料科学与工程专业,151
材料科学与核材料,152
材料力学,153
材料失效与保护,154
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理,155
材料物理，材料学,156
材料物理、材料加工,157
材料物理、纳米材料,158
材料物理化学,159
材料物理与化,160
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物理与化学,161
材料物性,162
材料物性学,163
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学,164
材料学 化学,165
材料学（建材）,166
材料学，环境化学，同位素地球化学,167
材料学、材料加工,168
材料学、碳材料,169
材料学/光电子,170
材料压力加工,171
材料与化学学科/信息电子材料,172
财会,173
财会,173
财会,173
财会、财税,174
财务管理,175
财务管理 农村与区域发展,176
财务管理、会计学,177
财务与会计,178
财政金融,179
财政学,180
财政学,180
财政学,180
财政学,180
财政专业,181
采掘机械,182
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿,183
采矿  工商管理,184
采矿、安全技术及工程,185
采矿、机械、工商管理,186
采矿\矿井通风与安全,187
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程,188
采矿工程、工程力学,189
采矿工程、工民建、测量工程,190
采矿工程、矿山环境工程,191
采矿工程、系统工程,192
采矿工程、岩土工程,193
采矿设计,194
采矿专业,195
采矿专业,195
采煤,196
采煤,196
采煤,196
采煤,196
采煤,196
采煤工程,197
采煤工程,197
采煤工艺\矿压,198
采煤工艺\矿压,198
采煤技术,199
采煤专业,200
采暖通风,201
采油工程,202
采油工程,202
采油工程,202
采油工程,202
蚕桑,203
蚕桑,203
蚕桑,203
蚕桑,203
蚕桑专业,204
蚕学,205
蚕学,205
蚕学,205
蚕学,205
蚕学,205
蚕学,205
蚕学（特种经济动物饲养），蚕丝加工，分子生物工程,206
蚕学/农经,207
藏医药学,208
草学,209
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学,210
草业科学及植物营养学,211
草业科学专业,212
草原学,213
草原专业,214
测绘,215
测绘,215
测绘,215
测绘,215
测绘 经济管理,216
测绘地理信息,217
测绘工程,218
测绘工程,218
测绘工程/地质工程,219
测绘科学技术其他学科,220
测绘科学与技术,221
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘学,222
测绘与地理信息系统、计算机软件,223
测控技术与仪器,224
测控技术与仪器,224
测控技术与仪器,224
测量,225
测量工程,226
测量工程,226
测量仪器与控制,227
测试及乱技术仪器,228
测试计量技术,229
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器,230
测试计量技术及仪器、光学仪器,231
测试计量技术与仪器,232
测试计量技术与仪器,232
测试计量技术与智能仪表,233
测试计量仪器,234
"测试理论,方法与技术",235
"测试理论,方法与技术",235
茶学,236
茶学,236
茶学,236
茶学,236
茶学,236
茶学,236
茶学、果树学,237
茶学、食品科学,238
产科,239
产科学,240
产科学 动物遗传育种与繁殖,241
产品应用相关工程与技术其他学科,242
产业经济学,243
产业经济学,243
产业经济学,243
铲土运输与工程机械,244
肠道粘膜免疫,245
常规无机化工,246
常规无机化工,246
超导电子学,247
超声学,248
超声学,248
超声医学,249
超声诊断,250
超声诊断科,251
超声诊断科,251
超声诊断科,251
超重运输与工程机械,252
车辆,253
车辆发动机,254
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程,255
车辆工程，动力机械及工程,256
车辆工程、机械制造,257
车辆工程、农业机械化,258
车辆制造,259
沉积地质学,260
沉积地质学,260
沉积学、古生物学与地层学（含古人类学）,261
城市道路与桥梁,262
城市道路与桥梁、结构工程,263
城市给水排水工程,264
城市给水与排水,265
城市规划,266
城市规划,266
城市规划,266
城市规划,266
城市规划,266
城市规划,266
城市规划与设计,267
城市规划与设计,267
城市燃气,268
城市燃气工程,269
城市燃气热能供应工程,270
城镇建设,271
城镇经济管理,272
城镇经济与管理,273
齿轮传动,274
初边值问题数值解法及应用,275
畜产品加工与食品安全,276
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧,277
畜牧、动物医学,278
畜牧、农学,279
畜牧、生态学,280
畜牧、兽医,281
畜牧、兽医科学,282
畜牧、兽医科学,282
畜牧、兽医科学,282
畜牧、兽医科学基础学科其他学科,283
畜牧、兽医科学基础学科其他学科,283
畜牧、兽医科学基础学科其他学科,283
畜牧、兽医科学基础学科其他学科,283
畜牧、兽医科学其他学科,284
畜牧、兽医科学其他学科,284
畜牧、兽医科学其他学科,284
畜牧、兽医科学其他学科,284
畜牧生产,285
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧兽医,286
畜牧-兽医科学,287
畜牧兽医学,288
畜牧兽医专业,289
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学,290
畜牧学/动物营养与饲料科学,291
畜牧学/公共管理学,292
畜牧业,293
畜牧业生产,294
畜牧与饲料科学,295
畜牧专家,296
畜牧专业,297
畜牧专业,297
畜禽病理学,298
畜禽疾病防治,299
畜禽疫病诊断与防治,300
畜禽营养学,301
畜禽营养学,301
畜医,302
传播学,303
传感技术及其系统,304
传感器技术与测试仪器,305
传感器技术与测试仪器,305
传感器技术与测试仪器,305
传感器技术与测试仪器,305
传染病,306
传染病、生物工程,307
传染病流行病学,308
传染病学,309
传染病学,309
传染病学,309
传染病学,309
传染病学,309
传染病学,309
传染病学与预防兽医学,310
传染病预防,311
传染病预防,311
传热传质学,312
传热传质学,312
船舶电气工程及自动化,313
船舶动力机械专业,314
船舶及海洋工程,315
船舶内燃机,316
船舶设计与建造,317
船舶自动化,318
创伤骨科,319
创伤外科与烧伤外科学,320
创业投资与企业发展,321
磁性材料、金属材料、半导体材料,322
磁性材料科学,323
磁学,324
磁学,324
磁学性质,325
磁学性质,325
催化,326
催化化学,327
催化化学,327
催化化学,327
催化剂、聚合反应及聚合方法,328
催化剂工程,329
催化剂工程,329
大地测量,330
大地测量,330
大地测量,330
大地测量,330
大地测量技术,331
大地测量技术,331
大地测量技术,331
大地测量学（物理大地测量、动力大地测量）,332
大地测量学（物理大地测量、动力大地测量）,332
大地测量学与测量工程,333
大地测量学与测量工程,333
大地测量学与测量工程,333
大地测量学与测量工程,333
大地测量学与测量工程,333
大地测量学与测量工程,333
大气,334
大气动力学,335
大气动力学,335
大气动力学,335
大气动力学,335
大气动力学,335
大气动力学,335
大气环境,336
大气环境,336
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学,337
大气科学（防雷）,338
大气探测,339
大气探测,339
大气探测,339
大气探测,339
大气污染化学,340
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理,341
大气物理、大气探测、大气环境,342
大气物理学,343
大气物理学与大气环境,344
大气物理学与大气环境,344
大气物理与大气环境,345
大气遥感和大气探测,346
大气遥感和大气探测,346
大气遥感和大气探测,346
大气遥感和大气探测,346
大气与环境科学,347
大学：数学；   博士：管理科学与工程,348
代数,349
代数(可除代数),350
代数(可除代数),350
代数拓扑,351
代数特征值问题及其反问题,352
代数学,353
代数学,353
代数学,353
代数学及其应用,354
单复变函数论,355
单复变函数论,355
单复变函数论,355
胆石病研究,356
淡水养殖,357
淡水养殖,357
淡水养殖,357
淡水养殖,357
淡水养殖,357
淡水养殖,357
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
淡水渔业,358
弹性力学与塑性力学,359
弹药工程,360
弹药工程/机械工程,361
蛋白质与肽,362
蛋白质与肽,362
蛋白质与肽,362
蛋白质与肽,362
蛋白质与肽,362
蛋白质组学，蛋白质相互作用,363
党政干部管理基础科,364
档案学,365
导波光学与光信息传输,366
导航、制导与控制,367
导航制导与控制,368
导航制导与控制,368
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程,369
道路工程、材料科学与工程（高性能混凝土方向）,370
道路工程、结构工程,371
道路工程其他学科,372
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁,373
道路桥梁与渡河工程,374
道路与机场工程,375
道路与交通工程,376
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁,377
道路与桥梁，交通土建工程,378
道路与桥梁工程,379
道路与桥梁工程,379
道路与桥梁专业,380
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程,381
道路与铁道工程、工程力学,382
道桥,383
道桥,383
道桥,383
道桥,383
道桥,383
道桥,383
道桥、管理,384
道桥工程；管理经济学,385
道桥专业,386
道桥专业与土建专业,387
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
稻类遗传育种学,388
地层古生物学,389
地层学,390
地方病学,391
地方病学,391
地基基础,392
地基基础工程 环境岩土工程,393
地基与基础工程学,394
地理,395
地理,395
地理、生态环境,396
地理科学,397
地理科学,397
地理科学,397
地理科学,397
地理信息系统,398
地理信息系统,398
地理信息系统,398
地理信息系统,398
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学,399
地理学、土壤学和遥感,400
地理学、污染生态学、地球化学,401
地理学与地理信息系统,402
地貌与第四纪地质,403
地球动力学,404
地球动力学,404
地球动力学与构造物理、水文地质,405
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学,406
地球化学及地球化学探矿,407
地球化学新技术、新方法,408
地球化学与地球物理,409
地球科学其他学科,410
地球科学其他学科,410
地球科学其他学科,410
地球科学其他学科,410
地球科学系,411
地球深部探测,412
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术,413
地球探测与信息技术息,414
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理,415
地球物理测井,416
地球物理测井,416
地球物理勘查,417
地球物理勘查,417
地球物理勘查,417
地球物理勘探,418
地球物理勘探,418
地球物理勘探,418
地球物理勘探,418
地球物理探测方法与技术,419
地球物理学,420
地球物理学,420
地图学与GIS,421
地图学与地理信息系统,422
地图学与地理信息系统,422
地图学与地理信息系统,422
地图学与地理信息系统,422
地图学与遥感,423
地图制图,424
地图制图,424
地图制图学与地理信息工程,425
地下采矿工程,426
地下采煤,427
地下采煤,427
地下采煤,427
地下采煤,427
地下采煤,427
地下采煤,427
地下工程,428
地下工程,428
地下建筑,429
地下建筑工程与隧道工程,430
地下结构,431
地下水开发利用工程,432
地震地质,433
地震学,434
地震学,434
地震学,434
地震学,434
地震学,434
地震学,434
地震学,434
地质,435
地质,435
地质,435
地质,435
地质,435
地质,435
地质,435
地质,435
地质测量,436
地质调查与矿产勘查,437
地质调查与找矿,438
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程,439
地质工程、岩土工程,440
地质工程和岩土工程,441
地质工程专业,442
地质勘查,443
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产,444
地质矿产调查,445
地质矿产调查,445
地质矿产勘查,446
地质矿产勘查,446
地质矿产勘查,446
地质矿产勘查,446
地质矿产勘查，涉外经济管理,447
地质矿产普查与勘探,448
地质矿产普查与勘探,448
地质矿产与勘查,449
地质力学,450
地质力学（构造地质）,451
地质普查与勘探,452
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
地质学,453
